u,g,r,i,z,label,z1,zerr
18.82265,17.44666,16.84351,16.57165,16.27282,GALAXY,0.01439644,1.00E-05
18.37192,16.63757,15.76765,15.33781,14.96787,GALAXY,0.03783264,1.24E-05
18.63132,17.45845,16.94373,16.60426,16.3992,GALAXY,0.05057342,6.98E-06
19.32354,17.7296,16.93934,16.49921,16.22496,GALAXY,0.08920116,1.37E-05
18.79618,17.11973,16.30022,15.84789,15.50978,GALAXY,0.04409284,1.01E-05
19.31647,17.51319,16.42187,15.92474,15.50054,GALAXY,0.1222036,1.81E-05
19.48315,19.16539,19.02616,18.77698,18.73289,QSO,1.571954,0.000361508
18.84932,17.48292,16.71535,16.26687,15.95512,GALAXY,0.1009369,1.22E-05
18.1555,16.44825,15.73428,15.36246,15.08183,GALAXY,0.03227673,1.21E-05
18.97913,17.95083,17.5168,17.17616,17.03573,GALAXY,0.09003527,6.66E-06
19.35303,17.65463,16.75762,16.27481,15.94715,GALAXY,0.1066954,2.13E-05
18.89499,17.88594,17.45539,17.13363,17.00123,GALAXY,0.0554854,5.20E-06
19.02797,18.95085,18.71335,18.73817,18.81541,QSO,1.106863,0.000317746
19.57086,18.14091,17.3644,16.82735,16.59707,GALAXY,0.1303744,7.20E-06
19.57624,17.89684,17.4443,17.32937,17.14807,GALAXY,0.03326919,4.54E-05
19.45491,17.9932,17.16342,16.71019,16.37979,GALAXY,0.1189164,2.23E-05
19.28757,18.33493,17.89601,17.6882,17.52653,GALAXY,0.03782957,8.21E-06
17.95387,16.76884,16.28104,15.94827,15.75888,GALAXY,0.05453291,7.13E-06
18.94754,17.45959,16.7358,16.31123,16.02478,GALAXY,0.05605648,8.42E-06
17.6093,16.43361,15.95724,15.63396,15.4471,GALAXY,0.05900233,9.50E-06
19.09439,17.6049,16.80841,16.37723,16.1037,GALAXY,0.05541702,9.89E-06
16.58453,14.64729,13.73313,13.2834,12.95686,GALAXY,0.03234003,8.29E-06
18.15276,16.88732,16.39862,16.06783,15.91858,GALAXY,0.05964275,5.35E-06
18.36431,16.88054,16.21402,15.90387,15.69167,GALAXY,0.03110434,1.61E-05
19.00646,17.77123,17.23647,16.93581,16.6706,GALAXY,0.03283782,5.60E-06
18.99496,16.93836,15.93121,15.49161,15.1472,GALAXY,0.103053,2.00E-05
19.14281,19.12944,18.31601,18.10935,17.37403,QSO,0.3468964,1.92E-05
19.33098,17.15879,16.08908,15.5699,15.1565,GALAXY,0.1048984,2.64E-05
19.42214,17.5822,16.66291,16.23411,15.90481,GALAXY,0.08024107,1.48E-05
19.56514,17.49491,16.55421,16.10658,15.75258,GALAXY,0.04661524,2.06E-05
19.45546,18.03994,17.31007,16.91422,16.63851,GALAXY,0.1357117,1.74E-05
19.1805,17.37185,16.57491,16.17628,15.86879,GALAXY,0.03052704,1.72E-05
19.52943,19.34581,19.26837,19.05036,19.07249,QSO,1.60625,0.000534201
19.30873,18.1522,17.71763,17.42771,17.23036,GALAXY,0.05106038,7.32E-06
19.47804,18.25418,17.41008,16.95162,16.66185,GALAXY,0.1936946,1.37E-05
19.09253,17.39166,16.63765,16.2729,16.00986,GALAXY,0.032463,1.78E-05
17.60553,16.15466,15.40846,15.0058,14.72827,GALAXY,0.04183638,1.38E-05
18.77849,17.77752,17.32096,16.99894,16.83074,GALAXY,0.1072473,7.88E-06
18.00326,16.78523,16.24661,15.865,15.66436,GALAXY,0.06004809,7.39E-06
18.35843,16.44333,15.56473,15.13283,14.79457,GALAXY,0.03539427,1.06E-05
19.158,17.12448,16.21559,15.79277,15.46327,GALAXY,0.05408841,1.55E-05
17.96911,16.00384,15.10063,14.67412,14.33617,GALAXY,0.05254249,1.17E-05
19.44491,17.7889,17.00461,16.64182,16.37154,GALAXY,0.03778405,1.99E-05
19.27468,18.15796,17.69341,17.35846,17.19413,GALAXY,0.09072986,8.07E-06
18.00916,16.62954,16.03587,15.69387,15.48181,GALAXY,0.04528248,2.13E-05
19.1031,18.89243,18.81922,18.55388,18.5591,QSO,1.647731,0.000255668
18.64014,16.86197,16.00641,15.59953,15.31269,GALAXY,0.03640424,1.12E-05
18.83733,17.74789,17.41389,17.17111,17.0302,GALAXY,0.04425044,7.49E-06
18.35987,16.59213,15.69745,15.24512,14.88303,GALAXY,0.03958593,9.21E-06
19.32483,18.0112,17.22643,16.73819,16.4664,GALAXY,0.1422769,8.15E-06
18.53423,16.57267,15.54547,15.08645,14.69703,GALAXY,0.09196193,1.93E-05
19.5634,17.94443,17.18324,16.82802,16.57021,GALAXY,0.03596253,3.90E-05
18.99075,17.08446,16.18389,15.77143,15.42552,GALAXY,0.06682641,1.96E-05
19.19967,18.13077,17.68904,17.43146,17.24396,GALAXY,0.03359697,6.89E-06
18.72865,17.00727,16.22689,15.83109,15.52557,GALAXY,0.06276626,1.04E-05
19.20186,19.08465,19.09904,18.80956,18.85298,QSO,1.744244,0.000542743
16.68846,14.82597,13.94675,13.5378,13.23807,GALAXY,0.03675053,1.10E-05
19.48561,17.43969,16.53251,15.97716,15.5081,GALAXY,0.03863296,1.43E-05
17.78252,16.1443,15.4135,15.0348,14.76398,GALAXY,0.05770563,2.26E-05
19.47871,18.25211,17.69986,17.34014,17.13157,GALAXY,0.1015519,7.07E-06
19.28468,18.06179,17.49398,17.13906,16.95801,GALAXY,0.1088913,8.76E-06
19.16557,18.1281,17.63337,17.2329,17.04731,GALAXY,0.07032679,5.63E-06
19.37438,18.94102,18.75092,18.86569,18.59734,QSO,0.7767798,5.36E-05
19.14239,18.20078,17.77508,17.42188,17.32772,GALAXY,0.08443224,6.40E-06
19.19855,19.01354,18.65975,18.74002,18.91468,QSO,1.145151,0.000355009
19.19105,17.2737,16.33183,15.90926,15.56881,GALAXY,0.09193858,1.95E-05
18.83394,16.99322,16.1116,15.60644,15.21102,GALAXY,0.04589297,3.56E-05
18.73362,17.78112,17.33744,16.9897,16.82526,GALAXY,0.05993218,9.36E-06
19.26253,18.16453,17.71341,17.51025,17.42806,QSO,1.369178,0.001107418
18.84447,17.34238,16.81231,16.4961,16.30068,GALAXY,0.03114567,4.63E-05
17.17946,15.11988,14.20854,13.76167,13.39592,GALAXY,0.04413612,1.38E-05
18.29823,16.38581,15.58683,15.3011,14.84674,GALAXY,0.03855935,1.06E-05
18.81217,17.06033,16.31039,15.94997,15.68804,GALAXY,0.03331032,1.69E-05
19.32211,17.25132,16.25256,15.72606,15.31686,GALAXY,0.0711287,1.59E-05
18.86723,17.70046,17.11426,16.7352,16.52998,GALAXY,0.0619899,9.18E-06
18.45502,16.6066,15.76014,15.37423,15.03648,GALAXY,0.04939587,1.53E-05
17.90857,16.70167,16.05814,15.67144,15.38056,GALAXY,0.03334428,9.01E-06
19.48527,18.44088,17.85701,17.48663,17.28395,GALAXY,0.1332188,9.07E-06
18.52209,17.30601,16.76592,16.42449,16.26622,GALAXY,0.07061318,1.06E-05
18.78848,16.77665,15.82232,15.36345,14.98156,GALAXY,0.06447066,1.36E-05
18.46434,17.39031,16.9417,16.6861,16.50972,GALAXY,0.03191676,9.49E-06
19.16277,17.52755,16.6689,16.23763,15.90713,GALAXY,0.1035172,2.08E-05
18.69461,17.30479,16.60527,16.21446,15.93908,GALAXY,0.07034409,1.62E-05
17.39444,16.11978,15.4333,15.04652,14.7169,GALAXY,0.02879447,1.10E-05
17.88934,16.58066,15.98922,15.59692,15.29736,GALAXY,0.05227958,6.34E-06
18.65642,17.68241,17.13138,16.78046,16.5567,GALAXY,0.1093499,1.03E-05
18.88089,17.77806,17.38309,17.17009,17.02889,GALAXY,0.04157113,8.46E-06
19.41007,17.8817,17.19251,16.79467,16.568,GALAXY,0.09084456,1.32E-05
18.93258,17.02944,16.08903,15.65146,15.33447,GALAXY,0.07149717,1.60E-05
19.18426,17.6637,17.22133,16.99528,17.02247,GALAXY,0.04247347,9.38E-06
19.03278,17.67559,17.07542,16.71271,16.46391,GALAXY,0.04307873,7.98E-06
17.37397,15.42595,14.53787,14.08769,13.72335,GALAXY,0.03861243,1.06E-05
18.77532,17.6931,17.22803,16.94166,16.75015,GALAXY,0.04084016,6.93E-06
18.95293,17.52917,16.92802,16.55082,16.28988,GALAXY,0.05594859,6.97E-06
17.79451,16.03492,15.2163,14.7629,14.44964,GALAXY,0.06979945,1.25E-05
19.1084,17.20175,16.18406,15.67067,15.2635,GALAXY,0.07502914,2.59E-05
19.14171,17.84686,17.27272,16.89327,16.65235,GALAXY,0.1054145,9.58E-06
19.20435,17.75454,17.01406,16.56783,16.29531,GALAXY,0.1098935,1.24E-05
19.16632,19.06877,18.84382,18.77011,18.80043,QSO,1.375085,0.000328086
19.00006,17.73952,17.1346,16.79115,16.64918,GALAXY,0.03784598,2.29E-05
18.7289,17.67671,17.25421,16.92723,16.7532,GALAXY,0.06972901,6.36E-06
18.95994,17.22322,16.28044,15.83873,15.48914,GALAXY,0.1347606,1.73E-05
19.22756,17.53929,16.4609,15.96059,15.61875,GALAXY,0.1452596,2.41E-05
19.23523,17.75355,16.94149,16.48225,16.16981,GALAXY,0.1061917,1.58E-05
17.65231,16.29704,15.74784,15.41719,15.15828,GALAXY,0.06451263,8.65E-06
17.31794,15.49675,14.67605,14.27036,13.95486,GALAXY,0.03638402,9.16E-06
18.91121,18.0469,17.7265,17.40262,17.31053,GALAXY,0.07408878,4.86E-06
18.98096,17.9982,17.73731,17.51451,17.38935,GALAXY,0.04647489,4.33E-06
19.16043,18.89499,18.85493,18.62575,18.62671,QSO,1.668934,0.000396075
19.37712,17.56907,16.686,16.28577,15.9608,GALAXY,0.07417385,1.71E-05
19.01023,17.06105,16.11969,15.67848,15.3458,GALAXY,0.07124504,2.09E-05
18.98067,18.55303,18.62827,18.65191,18.5177,QSO,0.695664,0.00011456
19.26304,18.89367,18.77101,18.63293,18.62346,QSO,0.6979273,0.000113612
18.84501,17.91792,16.99293,16.52807,16.22908,QSO,0.1660878,3.05E-05
17.04408,15.8381,15.2189,14.89273,14.6059,GALAXY,0.0351503,1.21E-05
18.87873,17.07736,16.25672,15.85869,15.58058,GALAXY,0.07202772,9.54E-06
19.00401,17.87362,17.47622,17.22914,17.05927,GALAXY,0.03406193,5.84E-06
18.62427,16.66107,15.71021,15.27932,14.96079,GALAXY,0.07977357,1.44E-05
18.48184,16.90103,16.14776,15.72815,15.46286,GALAXY,0.04782382,2.17E-05
17.93123,16.56699,15.91627,15.53741,15.28048,GALAXY,0.06220708,8.86E-06
18.45396,18.30849,18.27267,18.05624,18.11185,QSO,1.574785,0.00019731
19.37993,17.57612,16.72476,16.36109,16.06871,GALAXY,0.08364622,2.23E-05
18.65061,17.30703,16.58173,16.21094,15.92305,GALAXY,0.07394085,1.17E-05
18.70494,17.29891,16.59747,16.20788,15.94306,GALAXY,0.08073425,1.25E-05
18.12782,16.76701,16.08922,15.68519,15.38039,GALAXY,0.0354498,7.43E-06
17.34836,16.03056,15.54759,15.24766,15.081,GALAXY,0.0387903,9.32E-06
19.5082,17.81617,17.08892,16.64479,16.30392,GALAXY,0.03843825,8.89E-06
18.08508,16.90336,16.35826,16.03075,15.76717,GALAXY,0.03529055,6.52E-06
18.51982,17.34604,16.77398,16.43208,16.22939,GALAXY,0.1005557,1.01E-05
15.25755,13.39972,12.56744,12.16516,11.82306,GALAXY,0.01468728,6.14E-06
18.96474,16.88489,15.92912,15.49849,15.14822,GALAXY,0.08897705,1.36E-05
18.87571,18.49587,18.18828,18.03942,17.82185,QSO,0.3935975,6.02E-05
19.30495,17.96562,17.29092,16.89877,16.67226,GALAXY,0.07252488,1.95E-05
19.45452,17.3549,16.33176,15.88761,15.50886,GALAXY,0.09966399,2.46E-05
19.5099,18.24861,17.55766,17.09088,16.85606,GALAXY,0.1419018,7.15E-06
19.19755,17.2735,16.3006,15.83957,15.46617,GALAXY,0.06778788,1.64E-05
19.22076,17.38245,16.46286,15.96121,15.55738,GALAXY,0.07911005,1.81E-05
19.48373,17.94954,17.15149,16.74382,16.44582,GALAXY,0.067865,2.44E-05
19.59484,18.15502,17.62674,17.34056,17.15846,GALAXY,0.01673727,2.76E-05
18.99844,17.97973,17.52381,17.21255,17.05276,GALAXY,0.08795663,8.49E-06
19.2385,17.98265,17.38079,17.03309,16.76198,GALAXY,0.07285797,2.35E-05
18.33515,17.38632,17.09341,16.95619,16.85719,GALAXY,0.01581811,6.30E-06
18.78599,16.90288,16.00445,15.56039,15.21797,GALAXY,0.04666413,1.37E-05
19.4625,18.28161,17.79548,17.46475,17.27495,GALAXY,0.08798017,8.87E-06
18.37539,16.94678,16.26548,15.90379,15.65646,GALAXY,0.07744889,1.18E-05
19.10688,17.23097,16.38265,15.97025,15.6613,GALAXY,0.04673193,1.14E-05
19.38179,19.28075,18.94741,18.89954,19.01378,QSO,1.257421,0.000411768
18.25675,16.3344,15.47496,15.04635,14.71829,GALAXY,0.03541614,1.23E-05
19.05309,18.79184,18.5347,18.43839,18.44425,QSO,1.423128,0.000249539
18.49957,16.90796,16.16217,15.68504,15.37055,GALAXY,0.0694971,1.32E-05
19.26564,18.15656,17.65814,17.32443,17.08041,GALAXY,0.1026926,7.51E-06
19.25304,17.27843,16.30265,15.8039,15.4368,GALAXY,0.07304128,1.54E-05
16.42721,14.85829,14.06281,13.63178,13.38982,GALAXY,0.006394573,1.46E-05
19.29187,17.69121,16.90306,16.53271,16.23892,GALAXY,0.04635088,1.44E-05
19.1315,17.17603,16.27139,15.86227,15.52967,GALAXY,0.07562491,1.66E-05
19.24959,17.99261,17.43069,17.07596,16.87746,GALAXY,0.09800322,9.22E-06
18.46798,16.65972,15.78551,15.3595,15.01624,GALAXY,0.06467084,1.36E-05
19.05824,17.59485,16.81821,16.44197,16.12721,GALAXY,0.1034353,2.94E-05
19.00838,17.74903,17.25273,16.85086,16.64109,GALAXY,0.07181759,6.17E-06
19.30762,17.37951,16.35041,15.9237,15.5507,GALAXY,0.1107488,1.67E-05
19.31967,18.937,18.74659,18.81583,18.71455,QSO,0.8794131,0.000226931
19.58956,17.73703,16.81227,16.40034,16.0755,GALAXY,0.08414006,1.79E-05
19.30899,17.69185,16.7682,16.35112,15.97056,GALAXY,0.09355296,3.45E-05
19.10309,17.48049,16.79867,16.45146,16.1736,GALAXY,0.05500897,1.81E-05
18.18845,16.05534,15.10242,14.66289,14.32201,GALAXY,0.06167051,1.04E-05
18.84397,17.70276,17.24773,16.93841,16.77065,GALAXY,0.06709244,8.49E-06
19.51302,17.55949,16.4793,16.02834,15.68819,GALAXY,0.1408326,2.02E-05
17.94401,16.46734,15.66804,15.21846,14.88666,GALAXY,0.04003036,1.04E-05
18.79452,17.63788,17.1888,16.91743,16.74117,GALAXY,0.03649673,8.62E-06
18.94883,17.82117,17.35356,16.99357,16.83663,GALAXY,0.08008286,7.42E-06
19.01619,17.86619,17.60844,17.39591,17.32162,GALAXY,0.0418075,6.54E-06
18.71054,17.39469,16.82794,16.45008,16.23798,GALAXY,0.07039244,7.02E-06
19.39431,18.19008,17.73449,17.46103,17.35972,GALAXY,0.06486148,1.14E-05
18.85653,17.57418,17.13245,16.84468,16.66853,GALAXY,0.06623318,5.15E-06
19.51328,17.60159,16.60752,16.10619,15.6982,GALAXY,0.06434029,2.04E-05
19.37404,18.45784,17.84062,17.45183,17.26404,GALAXY,0.2028555,1.03E-05
18.98909,17.30738,16.35036,15.89758,15.54411,GALAXY,0.1132318,2.10E-05
17.12429,15.64873,14.92143,14.51752,14.21082,GALAXY,0.03363656,1.06E-05
19.06156,18.8019,18.89328,18.71478,18.69679,QSO,0.547823,0.00016626
17.79172,16.37413,15.77222,15.38562,15.12408,GALAXY,0.03707909,9.27E-06
19.10924,17.44426,16.5503,16.03127,15.67927,GALAXY,0.06294178,8.51E-06
19.03992,17.82425,17.04832,16.59781,16.32397,GALAXY,0.1094986,1.41E-05
18.51412,16.62164,15.76248,15.35732,15.04218,GALAXY,0.04934818,1.48E-05
18.81942,16.77162,15.79727,15.33789,14.97187,GALAXY,0.06554765,1.48E-05
18.63112,17.90038,17.25318,16.79103,16.64574,QSO,0.1376014,1.75E-05
19.02306,17.76916,17.27276,17.00503,16.78766,GALAXY,0.09840963,1.09E-05
18.75792,16.79292,15.8217,15.41882,15.04405,GALAXY,0.0977259,1.85E-05
19.29809,17.94462,17.22774,16.7744,16.49489,GALAXY,0.1065211,6.11E-06
18.31591,17.21236,16.71638,16.41057,16.17229,GALAXY,0.0412258,6.68E-06
18.4628,17.24495,16.5962,16.19327,15.92474,GALAXY,0.05453308,5.91E-06
17.58915,16.13442,15.44905,15.05881,14.7506,GALAXY,0.03540547,1.00E-05
19.55199,18.11797,17.36445,16.96203,16.70184,GALAXY,0.1083356,1.13E-05
18.88483,17.43037,16.84284,16.626,16.51594,GALAXY,0,0
19.38561,17.78232,17.28398,16.96138,16.68459,GALAXY,0.04518659,8.71E-06
19.48822,17.8001,16.84131,16.39425,16.01081,GALAXY,0.09990741,1.85E-05
19.02528,17.80218,17.34674,17.11998,17.25334,GALAXY,0.02425887,1.26E-05
19.38156,17.9806,17.00742,16.50524,16.14266,GALAXY,0.1480468,2.60E-05
18.62178,16.82896,15.89987,15.44221,15.12209,GALAXY,0.07957884,1.81E-05
19.57318,18.32692,17.57265,17.16997,16.89208,GALAXY,0.1464849,1.10E-05
19.55098,18.10776,17.26874,16.82792,16.51227,GALAXY,0,0
19.1659,17.71676,17.13951,16.81476,16.52226,GALAXY,0.04947551,1.06E-05
19.22131,17.55347,16.67519,16.23424,15.92114,GALAXY,0.06347249,1.03E-05
18.92159,18.87687,18.66471,18.74303,18.67495,QSO,1.018931,0.000366813
19.38652,17.38771,16.5121,15.97014,15.52038,GALAXY,0.04989396,2.93E-05
19.36602,19.02429,18.75838,18.56195,18.51947,QSO,1.437831,0.000217853
19.4321,19.43276,19.18843,19.20727,19.23048,QSO,1.145283,0.000312935
18.35824,16.51292,15.61328,15.15738,14.83969,GALAXY,0.0514298,1.56E-05
19.22765,18.08082,17.68032,17.4648,17.36082,GALAXY,0.04625441,8.62E-06
19.3843,18.08732,17.38636,17.01073,16.91302,GALAXY,0.1757603,2.42E-05
19.32798,17.3787,16.30498,15.858,15.4864,GALAXY,0.1273764,2.22E-05
19.26361,17.49818,16.5766,16.1506,15.80868,GALAXY,0.09278438,9.90E-06
19.09137,18.05227,17.41207,17.02814,16.79618,GALAXY,0.1014662,7.80E-06
17.38097,16.107,15.55238,15.22871,15.03034,GALAXY,0.03594661,9.49E-06
18.4675,16.45149,15.52727,15.07429,14.70734,GALAXY,0.04690136,1.44E-05
19.5029,18.15303,17.49571,17.14006,16.9105,GALAXY,0.05244784,2.41E-05
18.52568,18.50333,18.44508,18.19252,18.05522,QSO,1.911947,0.000518406
19.10411,18.89124,18.66361,18.65548,18.68483,QSO,1.122532,0.000389701
19.2845,18.0728,17.45499,17.07635,16.86913,GALAXY,0.08073045,8.13E-06
17.30265,15.35645,14.43823,14.00913,13.66095,GALAXY,0.05196866,1.37E-05
19.34539,18.75969,18.5616,18.56359,18.39101,QSO,2.449586,0.000216731
19.56431,18.3154,17.82878,17.53502,17.36968,GALAXY,0.04712938,7.07E-06
19.3362,18.08503,17.57749,17.25758,17.00039,GALAXY,0.0507334,1.58E-05
18.89142,18.68019,20.04853,20.17055,22.78571,GALAXY,0.03137595,9.97E-06
19.26869,18.15706,17.66217,17.31449,17.11472,GALAXY,0.08165206,8.77E-06
19.39536,19.01538,18.47876,18.3454,17.90229,QSO,0.335179,8.16E-05
16.76424,15.13318,14.32701,13.9149,13.64022,GALAXY,0.03156097,9.73E-06
19.28798,17.96346,17.48701,17.23458,17.18875,GALAXY,0.0592121,5.93E-06
18.79309,17.28869,16.40907,15.98015,15.63474,GALAXY,0.1009569,1.55E-05
19.45061,17.59763,16.73755,16.27151,15.9323,GALAXY,0.0519502,1.50E-05
19.5252,17.97418,17.21962,16.78899,16.51058,GALAXY,0.1029209,1.48E-05
18.74608,17.4436,16.77407,16.37267,16.11496,GALAXY,0.05701595,9.84E-06
19.57047,18.41483,17.41983,16.94361,16.57934,GALAXY,0.1857312,1.28E-05
19.45238,18.97935,18.8306,18.94376,18.68464,QSO,0.7995399,5.04E-05
19.15879,17.27408,16.28427,15.8207,15.48287,GALAXY,0.07440902,1.66E-05
19.51346,18.35538,17.92898,17.61308,17.50142,GALAXY,0.09317227,7.47E-06
19.16652,17.88353,17.18437,16.779,16.46874,GALAXY,0.1182673,1.31E-05
19.39457,18.11488,17.46252,17.07111,16.83985,GALAXY,0.05537476,6.24E-06
17.96938,16.58888,15.96434,15.64065,15.37866,GALAXY,0.03225555,1.14E-05
17.63835,15.70352,14.81412,14.37873,14.02162,GALAXY,0.03652358,1.20E-05
17.61482,15.69639,14.77024,14.31876,13.95353,GALAXY,0.0307668,1.05E-05
18.77986,17.22158,16.68896,16.44829,16.23646,GALAXY,0.02234051,1.17E-05
18.9667,18.80787,18.56179,18.23332,18.17892,QSO,1.748238,0.000312579
18.87966,17.4134,16.57898,16.33652,16.64241,GALAXY,0.1308131,2.07E-05
18.21982,18.09218,18.01437,17.91448,17.5024,QSO,0.3802055,6.58E-05
19.55342,18.26035,17.51077,17.10071,16.83257,GALAXY,0.09958752,8.97E-06
19.11483,18.67407,18.5162,18.29861,18.16791,QSO,0.7377562,0.000188784
18.77607,17.27041,16.56293,16.15935,15.88949,GALAXY,0.05608396,1.27E-05
19.3707,19.0501,18.6241,18.2154,18.03725,QSO,0.22998,9.19E-05
19.04846,18.79896,18.48153,18.58369,18.71328,QSO,1.102143,0.000419869
18.54534,17.44941,16.82574,16.43129,16.18519,GALAXY,0.1051382,9.59E-06
19.52704,18.97401,18.75473,18.77765,18.46137,QSO,0.7292935,6.06E-05
18.90184,17.05544,16.17826,15.74389,15.4416,GALAXY,0.06329577,1.38E-05
19.25452,17.29031,16.25009,15.79196,15.4274,GALAXY,0.1077666,2.22E-05
19.53242,17.61836,16.65172,16.19345,15.8321,GALAXY,0.07575899,2.17E-05
18.9217,17.5622,16.86097,16.46378,16.18548,GALAXY,0.08704528,9.92E-06
19.22104,18.71039,18.62913,18.36048,18.28575,QSO,0.5185513,3.01E-05
19.2807,17.27224,16.27002,15.81541,15.42345,GALAXY,0.1053725,1.23E-05
18.68553,16.71797,15.82401,15.40003,15.05685,GALAXY,0.05061272,1.01E-05
18.90608,17.10454,16.33475,15.93485,15.63918,GALAXY,0.04878681,1.49E-05
18.55262,16.74996,15.76116,15.31813,14.9128,GALAXY,0.08984642,2.08E-05
18.63123,18.41417,18.37251,18.19544,18.25337,QSO,1.617164,0.000400587
19.58636,19.04211,18.92766,18.93784,18.63792,QSO,2.45768,0.000261398
18.35073,17.69546,17.64893,17.62009,17.39962,QSO,2.50453,0.000161351
19.3762,18.77233,18.65449,18.59944,18.39114,QSO,2.322768,-1
19.09123,18.68454,18.53468,18.10419,17.86483,QSO,0.4246828,2.14E-05
18.17033,17.14463,16.70532,16.36993,16.15805,GALAXY,0.07821757,1.00E-05
19.33959,18.32967,17.77746,17.467,17.3337,GALAXY,0.07042271,9.22E-06
19.06939,17.96592,17.47399,17.14838,16.98691,GALAXY,0.1068191,8.48E-06
18.80713,18.61671,18.51396,18.48616,18.44907,QSO,0.8409613,0.000225596
19.18962,17.43037,16.56331,16.11057,15.80336,GALAXY,0.08177474,1.54E-05
19.5205,17.53883,16.55512,16.09464,15.76821,GALAXY,0.08808248,1.92E-05
19.59097,18.46685,17.69601,17.33142,17.08126,GALAXY,0.1700379,1.41E-05
19.50673,17.55027,16.53967,16.09758,15.68324,GALAXY,0.08048908,1.56E-05
18.7719,17.57754,17.19124,16.89578,16.80869,GALAXY,0.05191989,7.56E-06
19.574,19.4054,19.38793,19.11411,19.07218,QSO,1.725561,0.000482355
19.16764,18.9432,18.94119,18.8119,18.5593,QSO,2.156225,0.000137158
19.43393,17.53337,16.61754,16.11438,15.70413,GALAXY,0.06404995,1.71E-05
18.92815,17.217,16.40689,15.95278,15.65437,GALAXY,0.09406762,9.66E-06
19.41027,18.15757,17.72112,17.44304,17.29088,GALAXY,0.05095138,7.76E-06
18.10434,16.44851,15.5319,15.00512,14.63478,GALAXY,0.0645038,1.50E-05
19.15884,17.17804,16.23773,15.76022,15.40809,GALAXY,0.05460164,1.31E-05
19.22134,17.39517,16.49327,16.06878,15.77478,GALAXY,0.08684371,2.86E-05
19.21769,19.0554,19.0126,18.85582,18.77644,QSO,1.988709,0.000478546
18.85454,17.63932,16.98452,16.60607,16.35072,GALAXY,0.07952678,1.22E-05
18.67402,17.60818,17.20149,16.88881,16.73763,GALAXY,0.05200274,6.12E-06
17.42879,15.61487,14.77979,14.34875,14.02473,GALAXY,0.03333841,1.25E-05
18.72776,17.34311,16.66518,16.2927,16.05917,GALAXY,0.09303057,1.30E-05
17.74079,17.30122,17.39157,17.24052,17.13534,QSO,0.5086351,5.26E-05
17.70767,16.10581,15.31677,14.90426,14.57508,GALAXY,0.04638352,1.00E-05
17.55717,15.8054,14.92544,14.52662,14.19107,GALAXY,0.05438604,1.38E-05
18.70948,17.02504,16.0341,15.50455,15.03666,GALAXY,0.03283135,1.42E-05
19.27198,19.06259,18.78906,18.70385,18.58456,QSO,1.181284,0.000268597
16.94479,15.07708,14.19238,13.77262,13.46866,GALAXY,0.04899237,1.46E-05
18.25032,16.7574,15.91483,15.45761,15.10439,GALAXY,0.1020066,1.44E-05
19.32511,18.09895,17.66346,17.31308,17.19049,GALAXY,0.04858621,8.62E-06
18.93205,17.43508,16.58715,16.12141,15.77346,GALAXY,0.1107592,1.89E-05
19.31364,19.12659,19.10523,18.84979,18.59594,QSO,2.139939,0.000347369
19.1611,18.08316,17.63144,17.33652,17.13061,GALAXY,0.08732466,6.60E-06
19.53398,18.04696,17.42976,17.00726,16.95063,GALAXY,0.07844848,1.36E-05
17.4994,15.56347,14.69326,14.25676,13.90961,GALAXY,0.04840941,1.29E-05
18.537,17.16433,16.533,16.21066,15.96332,GALAXY,0.03596078,1.51E-05
19.38406,17.4132,16.56433,16.09679,15.75058,GALAXY,0.09375454,1.05E-05
19.4855,17.89375,17.04729,16.60708,16.29674,GALAXY,0.0930891,1.76E-05
19.42964,18.93777,18.85733,18.93229,18.76048,QSO,2.293954,0.000452384
18.06289,16.95432,16.44553,16.08496,15.9241,GALAXY,0.08048955,7.43E-06
18.83665,17.2878,16.59039,16.23507,15.95272,GALAXY,0.04686873,1.56E-05
16.2477,15.41364,15.00053,14.92533,14.72098,GALAXY,0.01483267,7.02E-06
